"TABLA_PUENTE_LINEA_ID","TABLA_PUENTE_ID","ORIGEN_SERVICIO","DESTINO_SERVICIO","SERVICIO","CONCEPTO_MODALIDAD","FORMA_PAGO","CANTIDAD","NO_LINEA","LINEA_ARTICULO","UNIDAD_MEDIDA","REFERENCIA_APLICACION","SUBTOTAL","CODIGO_IVA","TASA_IVA","MONTO_IVA","CODIGO_RETENCION_IVA","TASA_RET_IVA","MONTO_RET_IVA","CODIGO_RETENCION_ISR","TASA_RET_ISR","MONTO_RET_ISR","TOTAL","CREATION_DATE","CREATED_BY","LAST_UPDATE_DATE","LAST_UPDATED_BY","LAST_UPDATE_LOGIN"
2432227,968754,"","","PULLMAN PRIMERA CLASE","","BBV",1,1,"BOLETOS DE AUTOBUS","","28092120ERP04PERT",900.88,"TAS-IVAAR16%",16,144.12,"",0,0,"",0,0,1045,29/09/21,1,29/09/21,1,
2432442,968936,"","","VENTAS MISCELANEAS","UNEFON","EFE",1,5,"BOLETOS DE AUTOBUS","","28092125ERP1MSERT",17.24,"TAS-IVAAR16%",16,2.76,"",0,0,"",0,0,20,29/09/21,1,29/09/21,1,
2432443,968937,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","BBV",1,1,"BOLETOS DE AUTOBUS","","280921277ERP4MSERT",301.7,"TAS-IVAAR16%",16,48.25,"",0,0,"",0,0,350,29/09/21,1,29/09/21,1,
2432444,968937,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","BBV",1,2,"BOLETOS DE AUTOBUS","","280921277ERP4MSERT",389.66,"TAS-IVAAR16%",16,62.34,"",0,0,"",0,0,452,29/09/21,1,29/09/21,1,
2432445,968938,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","BBV",1,1,"BOLETOS DE AUTOBUS","","28092115ERP4MSERT",135.35,"TAS-IVAAR16%",16,21.65,"",0,0,"",0,0,157,29/09/21,1,29/09/21,1,
2432446,968938,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","BBV",1,2,"BOLETOS DE AUTOBUS","","28092115ERP4MSERT",232.32,"TAS-IVAAR16%",16,37.18,"",0,0,"",0,0,269.5,29/09/21,1,29/09/21,1,
2432447,968939,"","","VENTAS MISCELANEAS","EXCESO EQUIPAJE","EFE",1,1,"BOLETOS DE AUTOBUS","","280921277ERP1MSERT",129.3,"TAS-IVAAR16%",16,20.7,"",0,0,"",0,0,150,29/09/21,1,29/09/21,1,
2432448,968939,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","EFE",1,2,"BOLETOS DE AUTOBUS","","280921277ERP1MSERT",300,"TAS-IVAAR16%",16,48,"",0,0,"",0,0,348,29/09/21,1,29/09/21,1,
2432449,968939,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,3,"BOLETOS DE AUTOBUS","","280921277ERP1MSERT",223.26,"TAS-IVAAR16%",16,35.71,"",0,0,"",0,0,259,29/09/21,1,29/09/21,1,
2432450,968940,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,1,"BOLETOS DE AUTOBUS","","28092117ERP1MSERT",51.72,"TAS-IVAAR16%",16,8.28,"",0,0,"",0,0,60,29/09/21,1,29/09/21,1,
2432451,968941,"","","VENTAS MISCELANEAS","IUSACELL","EFE",1,1,"BOLETOS DE AUTOBUS","","280921279ERP1MSERT",17.24,"TAS-IVAAR16%",16,2.76,"",0,0,"",0,0,20,29/09/21,1,29/09/21,1,
2432452,968941,"","","VENTAS MISCELANEAS","MOVISTAR","EFE",1,2,"BOLETOS DE AUTOBUS","","280921279ERP1MSERT",86.21,"TAS-IVAAR16%",16,13.79,"",0,0,"",0,0,100,29/09/21,1,29/09/21,1,
2432453,968941,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,3,"BOLETOS DE AUTOBUS","","280921279ERP1MSERT",405.16,"TAS-IVAAR16%",16,64.84,"",0,0,"",0,0,470,29/09/21,1,29/09/21,1,
2432454,968942,"","","VENTAS MISCELANEAS","UNEFON","EFE",1,1,"BOLETOS DE AUTOBUS","","28092121ERP1MSERT",43.1,"TAS-IVAAR16%",16,6.9,"",0,0,"",0,0,50,29/09/21,1,29/09/21,1,
2432455,968942,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,2,"BOLETOS DE AUTOBUS","","28092121ERP1MSERT",34.48,"TAS-IVAAR16%",16,5.52,"",0,0,"",0,0,40,29/09/21,1,29/09/21,1,
2432456,968943,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","BBV",1,1,"BOLETOS DE AUTOBUS","","280921115ERP4MSERT",177.59,"TAS-IVAAR16%",16,28.41,"",0,0,"",0,0,206,29/09/21,1,29/09/21,1,
2432457,968944,"","","VENTAS MISCELANEAS","EXCESO DE EQUIPAJE TTP","EFE",1,1,"BOLETOS DE AUTOBUS","","28092120TPP1MSTPT",25.86,"TAS-IVAAR16%",16,4.14,"",0,0,"",0,0,30,29/09/21,1,29/09/21,1,
2432458,968945,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","BBV",1,1,"BOLETOS DE AUTOBUS","","28092119ERP4MSERT",375,"TAS-IVAAR16%",16,60,"",0,0,"",0,0,435,29/09/21,1,29/09/21,1,
2432459,968945,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","BBV",1,2,"BOLETOS DE AUTOBUS","","28092119ERP4MSERT",60.34,"TAS-IVAAR16%",16,9.65,"",0,0,"",0,0,70,29/09/21,1,29/09/21,1,
2432460,968946,"","","VENTAS MISCELANEAS","Bono bus EBUS","BBV",1,1,"BOLETOS DE AUTOBUS","","280921115TPP4MSGTPT",1748.28,"TAS-IVAAR16%",16,279.72,"",0,0,"",0,0,2028,29/09/21,1,29/09/21,1,
2432329,968840,"","","PULLMAN PRIMERA CLASE","","EFE",1,2,"BOLETOS DE AUTOBUS","","28092120ERP01PERT",15646.95,"TAS-IVAAR16%",16,2503.05,"",0,0,"",0,0,18150,29/09/21,1,29/09/21,1,
2432330,968841,"","","EBUS TTP1","","BBV",1,1,"BOLETOS DE AUTOBUS","","280921115TPP04GTTP1T",82202.01,"TAS-IVAAR16%",16,13151.99,"",0,0,"",0,0,95354,29/09/21,1,29/09/21,1,
2432331,968841,"","","EBUS TTP1","","BBV",1,2,"BOLETOS DE AUTOBUS","","280921115TPP04GTTP1T",-1106.9,"TAS-IVAAR16%",-16,-177.1,"",0,0,"",0,0,-1284,29/09/21,1,29/09/21,1,
2432332,968842,"","","EBUS TTP1","","EFE",1,1,"BOLETOS DE AUTOBUS","","280921156TPP01GTTP1T",291.38,"TAS-IVAAR16%",16,46.62,"",0,0,"",0,0,338,29/09/21,1,29/09/21,1,
2432333,968843,"","","DIRECTO ECONOMICO","","AMX",1,1,"BOLETOS DE AUTOBUS","","28092118ERP44SERT",355.18,"TAS-IVAAR16%",16,56.82,"",0,0,"",0,0,412,29/09/21,1,29/09/21,1,
2432334,968844,"","","DIRECTO ECONOMICO","","BBV",1,1,"BOLETOS DE AUTOBUS","","280921156ERP04SERT",177.59,"TAS-IVAAR16%",16,28.41,"",0,0,"",0,0,206,29/09/21,1,29/09/21,1,
2432335,968845,"","","DIRECTO ECONOMICO ER","","BBV",1,1,"BOLETOS DE AUTOBUS","","28092123ERP04SERT",248.28,"TAS-IVAAR16%",16,39.72,"",0,0,"",0,0,288,29/09/21,1,29/09/21,1,
2432336,968846,"","","DIRECTO ECONOMICO","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","28092115ERP16SERT",1594.85,"TAS-IVAAR16%",16,255.15,"",0,0,"",0,0,1850,29/09/21,1,29/09/21,1,
2432337,968847,"","","AEROPUERTO","","EFE",1,1,"BOLETOS DE AUTOBUS","","280921277ERP01AERT",80456.18,"TAS-IVAAR16%",16,12872.82,"",0,0,"",0,0,93329,29/09/21,1,29/09/21,1,
2432338,968847,"","","AEROPUERTO","","EFE",1,2,"BOLETOS DE AUTOBUS","","280921277ERP01AERT",-1350,"TAS-IVAAR16%",-16,-216,"",0,0,"",0,0,-1566,29/09/21,1,29/09/21,1,
2432339,968848,"","","AEROPUERTO","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","280921115ERP16AERT",479.32,"TAS-IVAAR16%",16,76.68,"",0,0,"",0,0,556,29/09/21,1,29/09/21,1,
2432340,968849,"","","INTERMEDIO TTP","","BBV",1,1,"BOLETOS DE AUTOBUS","","28092118ERT04ITPT",2484,"TAS-IVAEXE",0,0,"",0,0,"",0,0,2484,29/09/21,1,29/09/21,1,
2432341,968850,"","","INTERMEDIO TTP","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","28092118ERT04ITPT",2141.43,"TAS-IVAAR16%",16,342.57,"",0,0,"",0,0,2484,29/09/21,1,29/09/21,1,
2432342,968851,"","","INTERMEDIO TTP","","BBV",1,1,"BOLETOS DE AUTOBUS","","280921156ERT04ITPT",370,"TAS-IVAEXE",0,0,"",0,0,"",0,0,370,29/09/21,1,29/09/21,1,
2432343,968852,"","","INTERMEDIO TTP","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","280921156ERT04ITPT",318.97,"TAS-IVAAR16%",16,51.03,"",0,0,"",0,0,370,29/09/21,1,29/09/21,1,
2432344,968853,"","","INTERMEDIO","","BBV",1,1,"BOLETOS DE AUTOBUS","","28092117ERT04ITPT",93,"TAS-IVAEXE",0,0,"",0,0,"",0,0,93,29/09/21,1,29/09/21,1,
2432345,968854,"","","INTERMEDIO","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","28092117ERT04ITPT",80.18,"TAS-IVAAR16%",16,12.82,"",0,0,"",0,0,93,29/09/21,1,29/09/21,1,
2432346,968855,"","","INTERMEDIO TTP","","BBV",1,1,"BOLETOS DE AUTOBUS","","28092115ERT04ITPT",1278,"TAS-IVAEXE",0,0,"",0,0,"",0,0,1278,29/09/21,1,29/09/21,1,
2432347,968856,"","","INTERMEDIO TTP","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","28092115ERT04ITPT",1101.7,"TAS-IVAAR16%",16,176.3,"",0,0,"",0,0,1278,29/09/21,1,29/09/21,1,
2432348,968857,"","","PULLMAN PRIMERA CLASE","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","28092115ERP16PERT",362.06,"TAS-IVAAR16%",16,57.94,"",0,0,"",0,0,420,29/09/21,1,29/09/21,1,
2432349,968858,"","","DIRECTO TTP","","EFE",1,1,"BOLETOS DE AUTOBUS","","28092117TPP01BTPT",24087.96,"TAS-IVAAR16%",16,3854.04,"",0,0,"",0,0,27942,29/09/21,1,29/09/21,1,
2432350,968858,"","","DIRECTO TTP","","EFE",1,2,"BOLETOS DE AUTOBUS","","28092117TPP01BTPT",-124.14,"TAS-IVAAR16%",-16,-19.86,"",0,0,"",0,0,-144,29/09/21,1,29/09/21,1,
2432351,968859,"","","DIRECTO ECONOMICO","","BBV",1,1,"BOLETOS DE AUTOBUS","","28092115ERP04SERT",22389.1,"TAS-IVAAR16%",16,3581.9,"",0,0,"",0,0,25971,29/09/21,1,29/09/21,1,
2432352,968860,"","","DIRECTO ECONOMICO ER","","BBV",1,1,"BOLETOS DE AUTOBUS","","280921113ERP04SERT",532.77,"TAS-IVAAR16%",16,85.23,"",0,0,"",0,0,618,29/09/21,1,29/09/21,1,
2432353,968861,"","","AEROPUERTO","","EFE",1,1,"BOLETOS DE AUTOBUS","","28092115ERP01AERT",7143.22,"TAS-IVAAR16%",16,1142.78,"",0,0,"",0,0,8286,29/09/21,1,29/09/21,1,
2432354,968862,"","","INTERMEDIO","","EFE",1,1,"BOLETOS DE AUTOBUS","","280921113TPP01ITPT",5593.18,"TAS-IVAAR16%",16,894.82,"",0,0,"",0,0,6488,29/09/21,1,29/09/21,1,
2432355,968863,"","","INTERMEDIO","","EFE",1,1,"BOLETOS DE AUTOBUS","","28092121TPP01ITPT",2844.82,"TAS-IVAAR16%",16,455.18,"",0,0,"",0,0,3300,29/09/21,1,29/09/21,1,
2432356,968864,"","","INTERMEDIO TTP","","EFE",1,1,"BOLETOS DE AUTOBUS","","280921156TPP01ITPT",3086.2,"TAS-IVAAR16%",16,493.8,"",0,0,"",0,0,3580,29/09/21,1,29/09/21,1,
2432357,968865,"","","PULLMAN PRIMERA CLASE","","BBV",1,1,"BOLETOS DE AUTOBUS","","280921277ERP04PERT",1177.58,"TAS-IVAAR16%",16,188.42,"",0,0,"",0,0,1366,29/09/21,1,29/09/21,1,
2432358,968866,"","","PULLMAN PRIMERA CLASE","","EFE",1,1,"BOLETOS DE AUTOBUS","","28092115ERP01PERT",106555.89,"TAS-IVAAR16%",16,17051.61,"",0,0,"",0,0,123607.5,29/09/21,1,29/09/21,1,
2432359,968866,"","","PULLMAN PRIMERA CLASE","","EFE",1,2,"BOLETOS DE AUTOBUS","","28092115ERP01PERT",-403.44,"TAS-IVAAR16%",-16,-64.56,"",0,0,"",0,0,-468,29/09/21,1,29/09/21,1,
2432360,968867,"","","PULLMAN PRIMERA CLASE","","EFE",1,1,"BOLETOS DE AUTOBUS","","280921277ERP01PERT",5143.12,"TAS-IVAAR16%",16,822.88,"",0,0,"",0,0,5966,29/09/21,1,29/09/21,1,
2432361,968868,"","","PULLMAN PRIMERA CLASE","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","28092118ERP16PERT",724.12,"TAS-IVAAR16%",16,115.88,"",0,0,"",0,0,840,29/09/21,1,29/09/21,1,
2432362,968869,"","","EBUS TTP1","","BBV",1,1,"BOLETOS DE AUTOBUS","","28092191ERT04GTTP1T",7573,"TAS-IVAEXE",0,0,"",0,0,"",0,0,7573,29/09/21,1,29/09/21,1,
2432363,968870,"","","EBUS TTP1","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","28092191ERT04GTTP1T",6528.47,"TAS-IVAAR16%",16,1044.53,"",0,0,"",0,0,7573,29/09/21,1,29/09/21,1,
2432364,968871,"","","EBUS TTP1","","BBV",1,1,"BOLETOS DE AUTOBUS","","280921294ERT04GTTP1T",3176,"TAS-IVAEXE",0,0,"",0,0,"",0,0,3176,29/09/21,1,29/09/21,1,
2432365,968872,"","","EBUS TTP1","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","280921294ERT04GTTP1T",2737.94,"TAS-IVAAR16%",16,438.06,"",0,0,"",0,0,3176,29/09/21,1,29/09/21,1,
2432366,968873,"","","EBUS TTP1","","AMX",1,1,"BOLETOS DE AUTOBUS","","28092115ERT44GTTP1T",676,"TAS-IVAEXE",0,0,"",0,0,"",0,0,676,29/09/21,1,29/09/21,1,
2432367,968874,"","","EBUS TTP1","TERCEROS-ER","AMX",1,1,"BOLETOS DE AUTOBUS","","28092115ERT44GTTP1T",582.76,"TAS-IVAAR16%",16,93.24,"",0,0,"",0,0,676,29/09/21,1,29/09/21,1,
2432368,968875,"","","EBUS TTP1","","EFE",1,1,"BOLETOS DE AUTOBUS","","280921103TPP01GTTP1T",582.76,"TAS-IVAAR16%",16,93.24,"",0,0,"",0,0,676,29/09/21,1,29/09/21,1,
2432369,968876,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,1,"BOLETOS DE AUTOBUS","","280921156ERP1MSERT",129.31,"TAS-IVAAR16%",16,20.69,"",0,0,"",0,0,150,29/09/21,1,29/09/21,1,
2432370,968877,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,1,"BOLETOS DE AUTOBUS","","28092118ERP1MSERT",-793.15,"TAS-IVAAR16%",16,-126.92,"",0,0,"",0,0,-920,29/09/21,1,29/09/21,1,
2432371,968877,"","","VENTAS MISCELANEAS","AUDIFONOS PRIMERA CLASE","EFE",1,2,"BOLETOS DE AUTOBUS","","28092118ERP1MSERT",353.42,"TAS-IVAAR16%",16,56.58,"",0,0,"",0,0,410,29/09/21,1,29/09/21,1,
2432372,968877,"","","VENTAS MISCELANEAS","IUSACELL","EFE",1,3,"BOLETOS DE AUTOBUS","","28092118ERP1MSERT",112.06,"TAS-IVAAR16%",16,17.94,"",0,0,"",0,0,130,29/09/21,1,29/09/21,1,
2432373,968877,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,4,"BOLETOS DE AUTOBUS","","28092118ERP1MSERT",474.12,"TAS-IVAAR16%",16,75.88,"",0,0,"",0,0,550,29/09/21,1,29/09/21,1,
2432374,968877,"","","VENTAS MISCELANEAS","UNEFON","EFE",1,5,"BOLETOS DE AUTOBUS","","28092118ERP1MSERT",86.21,"TAS-IVAAR16%",16,13.79,"",0,0,"",0,0,100,29/09/21,1,29/09/21,1,
2432375,968878,"","","VENTAS MISCELANEAS","EXCESO EQUIPAJE","EFE",1,1,"BOLETOS DE AUTOBUS","","28092120ERP1MSERT",383.61,"TAS-IVAAR16%",16,61.39,"",0,0,"",0,0,445,29/09/21,1,29/09/21,1,
2432376,968878,"","","VENTAS MISCELANEAS","AUDIFONOS PRIMERA CLASE","EFE",1,2,"BOLETOS DE AUTOBUS","","28092120ERP1MSERT",17.24,"TAS-IVAAR16%",16,2.76,"",0,0,"",0,0,20,29/09/21,1,29/09/21,1,
2432377,968878,"","","VENTAS MISCELANEAS","MOVISTAR","EFE",1,3,"BOLETOS DE AUTOBUS","","28092120ERP1MSERT",86.2,"TAS-IVAAR16%",16,13.8,"",0,0,"",0,0,100,29/09/21,1,29/09/21,1,
2432378,968878,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,4,"BOLETOS DE AUTOBUS","","28092120ERP1MSERT",-24.14,"TAS-IVAAR16%",16,-3.86,"",0,0,"",0,0,-28,29/09/21,1,29/09/21,1,
2432379,968878,"","","VENTAS MISCELANEAS","IUSACELL","EFE",1,5,"BOLETOS DE AUTOBUS","","28092120ERP1MSERT",146.55,"TAS-IVAAR16%",16,23.45,"",0,0,"",0,0,170,29/09/21,1,29/09/21,1,
2432380,968878,"","","VENTAS MISCELANEAS","UNEFON","EFE",1,6,"BOLETOS DE AUTOBUS","","28092120ERP1MSERT",103.45,"TAS-IVAAR16%",16,16.55,"",0,0,"",0,0,120,29/09/21,1,29/09/21,1,
2432381,968878,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,7,"BOLETOS DE AUTOBUS","","28092120ERP1MSERT",568.96,"TAS-IVAAR16%",16,91.04,"",0,0,"",0,0,660,29/09/21,1,29/09/21,1,
2432382,968879,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,1,"BOLETOS DE AUTOBUS","","280921292ERP1MSERT",25.86,"TAS-IVAAR16%",16,4.14,"",0,0,"",0,0,30,29/09/21,1,29/09/21,1,
2432383,968880,"","","VENTAS MISCELANEAS","TELCEL","EFE",1,1,"BOLETOS DE AUTOBUS","","28092123ERP1MSERT",112.07,"TAS-IVAAR16%",16,17.93,"",0,0,"",0,0,130,29/09/21,1,29/09/21,1,
2432384,968880,"","","VENTAS MISCELANEAS","UNEFON","EFE",1,2,"BOLETOS DE AUTOBUS","","28092123ERP1MSERT",86.21,"TAS-IVAAR16%",16,13.79,"",0,0,"",0,0,100,29/09/21,1,29/09/21,1,
2432408,968911,"","","VENTAS MISCELANEAS","AUDIFONOS AEROPUERTO","EFE",1,1,"BOLETOS DE AUTOBUS","","28092119ERP1MSERT",241.38,"TAS-IVAAR16%",16,38.62,"",0,0,"",0,0,280,29/09/21,1,29/09/21,1,
2432427,968911,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","EFE",1,2,"BOLETOS DE AUTOBUS","","28092119ERP1MSERT",119.83,"TAS-IVAAR16%",16,19.17,"",0,0,"",0,0,139,29/09/21,1,29/09/21,1,
2432428,968911,"","","VENTAS MISCELANEAS","MOVISTAR","EFE",1,3,"BOLETOS DE AUTOBUS","","28092119ERP1MSERT",17.24,"TAS-IVAAR16%",16,2.76,"",0,0,"",0,0,20,29/09/21,1,29/09/21,1,
2432429,968911,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,4,"BOLETOS DE AUTOBUS","","28092119ERP1MSERT",60.34,"TAS-IVAAR16%",16,9.65,"",0,0,"",0,0,70,29/09/21,1,29/09/21,1,
2432430,968911,"","","VENTAS MISCELANEAS","IUSACELL","EFE",1,5,"BOLETOS DE AUTOBUS","","28092119ERP1MSERT",17.24,"TAS-IVAAR16%",16,2.76,"",0,0,"",0,0,20,29/09/21,1,29/09/21,1,
2432431,968933,"","","VENTAS MISCELANEAS","CARGO POR CAMBIO DE HORARIO","EFE",1,1,"BOLETOS DE AUTOBUS","","280921277TPP1MSTTP1T",291.38,"TAS-IVAAR16%",16,46.62,"",0,0,"",0,0,338,29/09/21,1,29/09/21,1,
2432432,968933,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","EFE",1,2,"BOLETOS DE AUTOBUS","","280921277TPP1MSTTP1T",175.86,"TAS-IVAAR16%",16,28.14,"",0,0,"",0,0,204,29/09/21,1,29/09/21,1,
2432433,968934,"","","VENTAS MISCELANEAS","DIFERENCIA POR HO","BBV",1,1,"BOLETOS DE AUTOBUS","","28092118ERP4MSERT",40.52,"TAS-IVAAR16%",16,6.48,"",0,0,"",0,0,47,29/09/21,1,29/09/21,1,
2432233,968760,"","","PULLMAN PRIMERA CLASE","","CRE",1,1,"BOLETOS DE AUTOBUS","","280921115E19PE140144",806.88,"TAS-IVAAR16%",16,129.12,"",0,0,"",0,0,936,29/09/21,1,29/09/21,1,
2432234,968761,"","","DIRECTO ECONOMICO","","CRE",1,1,"BOLETOS DE AUTOBUS","","280921115E19SE140144",568.96,"TAS-IVAAR16%",16,91.04,"",0,0,"",0,0,660,29/09/21,1,29/09/21,1,
2432235,968762,"","","DIRECTO ECONOMICO","","OR1",1,1,"BOLETOS DE AUTOBUS","","28092117E5SE193",462.08,"TAS-IVAAR16%",16,73.92,"",0,0,"",0,0,536,29/09/21,1,29/09/21,1,
2432236,968763,"","","DIRECTO ECONOMICO","","OR1",1,1,"BOLETOS DE AUTOBUS","","28092118E5SE193",346.56,"TAS-IVAAR16%",16,55.44,"",0,0,"",0,0,402,29/09/21,1,29/09/21,1,
2432238,968765,"","","PULLMAN PRIMERA CLASE","","CRE",1,1,"BOLETOS DE AUTOBUS","","280921115E19PE12665",-403.44,"TAS-IVAAR16%",-16,-64.56,"",0,0,"",0,0,-468,29/09/21,1,29/09/21,1,
2432239,968765,"","","PULLMAN PRIMERA CLASE","","CRE",1,2,"BOLETOS DE AUTOBUS","","280921115E19PE12665",5727.52,"TAS-IVAAR16%",16,916.48,"",0,0,"",0,0,6644,29/09/21,1,29/09/21,1,
2432283,968802,"","","EBUS TTP1","","EFE",1,1,"BOLETOS DE AUTOBUS","","280921277TPP01GTTP1T",12831.07,"TAS-IVAAR16%",16,2052.93,"",0,0,"",0,0,14884,29/09/21,1,29/09/21,1,
2432284,968802,"","","EBUS TTP1","","EFE",1,2,"BOLETOS DE AUTOBUS","","280921277TPP01GTTP1T",-1165.52,"TAS-IVAAR16%",-16,-186.48,"",0,0,"",0,0,-1352,29/09/21,1,29/09/21,1,
2432285,968803,"","","DIRECTO TTP","","EFE",1,1,"BOLETOS DE AUTOBUS","","280921113TPP01BTPT",3131.91,"TAS-IVAAR16%",16,501.09,"",0,0,"",0,0,3633,29/09/21,1,29/09/21,1,
2432286,968803,"","","DIRECTO TTP","","EFE",1,2,"BOLETOS DE AUTOBUS","","280921113TPP01BTPT",-144.83,"TAS-IVAAR16%",-16,-23.17,"",0,0,"",0,0,-168,29/09/21,1,29/09/21,1,
2432287,968804,"","","DIRECTO ECONOMICO","","BBV",1,1,"BOLETOS DE AUTOBUS","","280921115ERP04SERT",10060.44,"TAS-IVAAR16%",16,1609.56,"",0,0,"",0,0,11670,29/09/21,1,29/09/21,1,
2432288,968805,"","","DIRECTO ECONOMICO","","AMX",1,1,"BOLETOS DE AUTOBUS","","28092125ERP44SERT",142.24,"TAS-IVAAR16%",16,22.76,"",0,0,"",0,0,165,29/09/21,1,29/09/21,1,
2432289,968806,"","","DIRECTO ECONOMICO ER","","EFE",1,1,"BOLETOS DE AUTOBUS","","280921113ERP01SERT",2042.28,"TAS-IVAAR16%",16,326.72,"",0,0,"",0,0,2369,29/09/21,1,29/09/21,1,
2432290,968807,"","","DIRECTO ECONOMICO","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","28092120ERP16SERT",1353.47,"TAS-IVAAR16%",16,216.53,"",0,0,"",0,0,1570,29/09/21,1,29/09/21,1,
2432291,968808,"","","AEROPUERTO","","AMX",1,1,"BOLETOS DE AUTOBUS","","28092119ERP44AERT",5250,"TAS-IVAAR16%",16,840,"",0,0,"",0,0,6090,29/09/21,1,29/09/21,1,
2432292,968809,"","","AEROPUERTO","","BBV",1,1,"BOLETOS DE AUTOBUS","","28092115ERP04AERT",8179.36,"TAS-IVAAR16%",16,1308.64,"",0,0,"",0,0,9488,29/09/21,1,29/09/21,1,
2432293,968810,"","","AEROPUERTO","","BBV",1,1,"BOLETOS DE AUTOBUS","","280921156ERP04AERT",1139.66,"TAS-IVAAR16%",16,182.34,"",0,0,"",0,0,1322,29/09/21,1,29/09/21,1,
2432294,968811,"","","AEROPUERTO","","AMX",1,1,"BOLETOS DE AUTOBUS","","280921277ERP44AERT",989.66,"TAS-IVAAR16%",16,158.34,"",0,0,"",0,0,1148,29/09/21,1,29/09/21,1,
2432295,968812,"","","AEROPUERTO","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","280921277ERP16AERT",1079.32,"TAS-IVAAR16%",16,172.68,"",0,0,"",0,0,1252,29/09/21,1,29/09/21,1,
2432296,968813,"","","INTERMEDIO TTP","","BBV",1,1,"BOLETOS DE AUTOBUS","","280921292ERT04ITPT",1322,"TAS-IVAEXE",0,0,"",0,0,"",0,0,1322,29/09/21,1,29/09/21,1,
2432297,968814,"","","INTERMEDIO TTP","TERCEROS-ER","BBV",1,1,"BOLETOS DE AUTOBUS","","280921292ERT04ITPT",1139.65,"TAS-IVAAR16%",16,182.35,"",0,0,"",0,0,1322,29/09/21,1,29/09/21,1,
2432298,968815,"","","INTERMEDIO","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","28092117ERT16ITPT",60,"TAS-IVAEXE",0,0,"",0,0,"",0,0,60,29/09/21,1,29/09/21,1,
2432299,968816,"","","INTERMEDIO","PUNTO A BORDO","SOC",1,1,"BOLETOS DE AUTOBUS","","28092117ERT16ITPT",51.72,"TAS-IVAAR16%",16,8.28,"",0,0,"",0,0,60,29/09/21,1,29/09/21,1,
2432300,968817,"","","PULLMAN PRIMERA CLASE","","BBV",1,1,"BOLETOS DE AUTOBUS","","280921115ERP04PERT",-644.84,"TAS-IVAAR16%",-16,-103.16,"",0,0,"",0,0,-748,29/09/21,1,29/09/21,1,
2432301,968817,"","","PULLMAN PRIMERA CLASE","","BBV",1,2,"BOLETOS DE AUTOBUS","","280921115ERP04PERT",24235.4,"TAS-IVAAR16%",16,3877.6,"",0,0,"",0,0,28113,29/09/21,1,29/09/21,1,
2432302,968818,"","","PULLMAN PRIMERA CLASE","","AMX",1,1,"BOLETOS DE AUTOBUS","","28092115ERP44PERT",403.44,"TAS-IVAAR16%",16,64.56,"",0,0,"",0,0,468,29/09/21,1,29/09/21,1,
2432303,968819,"","","PULLMAN PRIMERA CLASE","","EFE",1,1,"BOLETOS DE AUTOBUS","","28092118ERP01PERT",59550.14,"TAS-IVAAR16%",16,9529.36,"",0,0,"",0,0,69079.5,29/09/21,1,29/09/21,1,
2432304,968819,"","","PULLMAN PRIMERA CLASE","","EFE",1,2,"BOLETOS DE AUTOBUS","","28092118ERP01PERT",-505.16,"TAS-IVAAR16%",-16,-80.84,"",0,0,"",0,0,-586,29/09/21,1,29/09/21,1,
